lon,lat,is_land,country,state,city,address_formatted,address_full,is_on_regular,resolution
-180.0,-60.0,False,,,,,,True,1.0
-179.0,-60.0,False,,,,,,True,1.0
-178.0,-60.0,False,,,,,,True,1.0
-177.0,-60.0,False,,,,,,True,1.0
-176.0,-60.0,False,,,,,,True,1.0
-175.0,-60.0,False,,,,,,True,1.0
-174.0,-60.0,False,,,,,,True,1.0
-173.0,-60.0,False,,,,,,True,1.0
-172.0,-60.0,False,,,,,,True,1.0
-171.0,-60.0,False,,,,,,True,1.0
-170.0,-60.0,False,,,,,,True,1.0
-169.0,-60.0,False,,,,,,True,1.0
-168.0,-60.0,False,,,,,,True,1.0
-167.0,-60.0,False,,,,,,True,1.0
-166.0,-60.0,False,,,,,,True,1.0
-165.0,-60.0,False,,,,,,True,1.0
-164.0,-60.0,False,,,,,,True,1.0
-163.0,-60.0,False,,,,,,True,1.0
-162.0,-60.0,False,,,,,,True,1.0
-161.0,-60.0,False,,,,,,True,1.0
-160.0,-60.0,False,,,,,,True,1.0
-159.0,-60.0,False,,,,,,True,1.0
-158.0,-60.0,False,,,,,,True,1.0
-157.0,-60.0,False,,,,,,True,1.0
-156.0,-60.0,False,,,,,,True,1.0
-155.0,-60.0,False,,,,,,True,1.0
-154.0,-60.0,False,,,,,,True,1.0
-153.0,-60.0,False,,,,,,True,1.0
-152.0,-60.0,False,,,,,,True,1.0
-151.0,-60.0,False,,,,,,True,1.0
-150.0,-60.0,False,,,,,,True,1.0
-149.0,-60.0,False,,,,,,True,1.0
-148.0,-60.0,False,,,,,,True,1.0
-147.0,-60.0,False,,,,,,True,1.0
-146.0,-60.0,False,,,,,,True,1.0
-145.0,-60.0,False,,,,,,True,1.0
-144.0,-60.0,False,,,,,,True,1.0
-143.0,-60.0,False,,,,,,True,1.0
-142.0,-60.0,False,,,,,,True,1.0
-141.0,-60.0,False,,,,,,True,1.0
-140.0,-60.0,False,,,,,,True,1.0
-139.0,-60.0,False,,,,,,True,1.0
-138.0,-60.0,False,,,,,,True,1.0
-137.0,-60.0,False,,,,,,True,1.0
-136.0,-60.0,False,,,,,,True,1.0
-135.0,-60.0,False,,,,,,True,1.0
-134.0,-60.0,False,,,,,,True,1.0
-133.0,-60.0,False,,,,,,True,1.0
-132.0,-60.0,False,,,,,,True,1.0
-131.0,-60.0,False,,,,,,True,1.0
-130.0,-60.0,False,,,,,,True,1.0
-129.0,-60.0,False,,,,,,True,1.0
-128.0,-60.0,False,,,,,,True,1.0
-127.0,-60.0,False,,,,,,True,1.0
-126.0,-60.0,False,,,,,,True,1.0
-125.0,-60.0,False,,,,,,True,1.0
-124.0,-60.0,False,,,,,,True,1.0
-123.0,-60.0,False,,,,,,True,1.0
-122.0,-60.0,False,,,,,,True,1.0
-121.0,-60.0,False,,,,,,True,1.0
-120.0,-60.0,False,,,,,,True,1.0
-119.0,-60.0,False,,,,,,True,1.0
-118.0,-60.0,False,,,,,,True,1.0
-117.0,-60.0,False,,,,,,True,1.0
-116.0,-60.0,False,,,,,,True,1.0
-115.0,-60.0,False,,,,,,True,1.0
-114.0,-60.0,False,,,,,,True,1.0
-113.0,-60.0,False,,,,,,True,1.0
-112.0,-60.0,False,,,,,,True,1.0
-111.0,-60.0,False,,,,,,True,1.0
-110.0,-60.0,False,,,,,,True,1.0
-109.0,-60.0,False,,,,,,True,1.0
-108.0,-60.0,False,,,,,,True,1.0
-107.0,-60.0,False,,,,,,True,1.0
-106.0,-60.0,False,,,,,,True,1.0
-105.0,-60.0,False,,,,,,True,1.0
-104.0,-60.0,False,,,,,,True,1.0
-103.0,-60.0,False,,,,,,True,1.0
-102.0,-60.0,False,,,,,,True,1.0
-101.0,-60.0,False,,,,,,True,1.0
-100.0,-60.0,False,,,,,,True,1.0
-99.0,-60.0,False,,,,,,True,1.0
-98.0,-60.0,False,,,,,,True,1.0
-97.0,-60.0,False,,,,,,True,1.0
-96.0,-60.0,False,,,,,,True,1.0
-95.0,-60.0,False,,,,,,True,1.0
-94.0,-60.0,False,,,,,,True,1.0
-93.0,-60.0,False,,,,,,True,1.0
-92.0,-60.0,False,,,,,,True,1.0
-91.0,-60.0,False,,,,,,True,1.0
-90.0,-60.0,False,,,,,,True,1.0
-89.0,-60.0,False,,,,,,True,1.0
-88.0,-60.0,False,,,,,,True,1.0
-87.0,-60.0,False,,,,,,True,1.0
-86.0,-60.0,False,,,,,,True,1.0
-85.0,-60.0,False,,,,,,True,1.0
-84.0,-60.0,False,,,,,,True,1.0
-83.0,-60.0,False,,,,,,True,1.0
-82.0,-60.0,False,,,,,,True,1.0
-81.0,-60.0,False,,,,,,True,1.0
-80.0,-60.0,False,,,,,,True,1.0
-79.0,-60.0,False,,,,,,True,1.0
-78.0,-60.0,False,,,,,,True,1.0
-77.0,-60.0,False,,,,,,True,1.0
-76.0,-60.0,False,,,,,,True,1.0
-75.0,-60.0,False,,,,,,True,1.0
-74.0,-60.0,False,,,,,,True,1.0
-73.0,-60.0,False,,,,,,True,1.0
-72.0,-60.0,False,,,,,,True,1.0
-71.0,-60.0,False,,,,,,True,1.0
-70.0,-60.0,False,,,,,,True,1.0
-69.0,-60.0,False,,,,,,True,1.0
-68.0,-60.0,False,,,,,,True,1.0
-67.0,-60.0,False,,,,,,True,1.0
-66.0,-60.0,False,,,,,,True,1.0
-65.0,-60.0,False,,,,,,True,1.0
-64.0,-60.0,False,,,,,,True,1.0
-63.0,-60.0,False,,,,,,True,1.0
-62.0,-60.0,False,,,,,,True,1.0
-61.0,-60.0,False,,,,,,True,1.0
-60.0,-60.0,False,,,,,,True,1.0
-59.0,-60.0,False,,,,,,True,1.0
-58.0,-60.0,False,,,,,,True,1.0
-57.0,-60.0,False,,,,,,True,1.0
-56.0,-60.0,False,,,,,,True,1.0
-55.0,-60.0,False,,,,,,True,1.0
-54.0,-60.0,False,,,,,,True,1.0
-53.0,-60.0,False,,,,,,True,1.0
-52.0,-60.0,False,,,,,,True,1.0
-51.0,-60.0,False,,,,,,True,1.0
-50.0,-60.0,False,,,,,,True,1.0
-49.0,-60.0,False,,,,,,True,1.0
-48.0,-60.0,False,,,,,,True,1.0
-47.0,-60.0,False,,,,,,True,1.0
-46.0,-60.0,False,,,,,,True,1.0
-45.0,-60.0,False,,,,,,True,1.0
-44.0,-60.0,False,,,,,,True,1.0
-43.0,-60.0,False,,,,,,True,1.0
-42.0,-60.0,False,,,,,,True,1.0
-41.0,-60.0,False,,,,,,True,1.0
-40.0,-60.0,False,,,,,,True,1.0
-39.0,-60.0,False,,,,,,True,1.0
-38.0,-60.0,False,,,,,,True,1.0
-37.0,-60.0,False,,,,,,True,1.0
-36.0,-60.0,False,,,,,,True,1.0
-35.0,-60.0,False,,,,,,True,1.0
-34.0,-60.0,False,,,,,,True,1.0
-33.0,-60.0,False,,,,,,True,1.0
-32.0,-60.0,False,,,,,,True,1.0
-31.0,-60.0,False,,,,,,True,1.0
-30.0,-60.0,False,,,,,,True,1.0
-29.0,-60.0,False,,,,,,True,1.0
-28.0,-60.0,False,,,,,,True,1.0
-27.0,-60.0,False,,,,,,True,1.0
-26.0,-60.0,False,,,,,,True,1.0
-25.0,-60.0,False,,,,,,True,1.0
-24.0,-60.0,False,,,,,,True,1.0
-23.0,-60.0,False,,,,,,True,1.0
-22.0,-60.0,False,,,,,,True,1.0
-21.0,-60.0,False,,,,,,True,1.0
-20.0,-60.0,False,,,,,,True,1.0
-19.0,-60.0,False,,,,,,True,1.0
-18.0,-60.0,False,,,,,,True,1.0
-17.0,-60.0,False,,,,,,True,1.0
-16.0,-60.0,False,,,,,,True,1.0
-15.0,-60.0,False,,,,,,True,1.0
-14.0,-60.0,False,,,,,,True,1.0
-13.0,-60.0,False,,,,,,True,1.0
-12.0,-60.0,False,,,,,,True,1.0
-11.0,-60.0,False,,,,,,True,1.0
-10.0,-60.0,False,,,,,,True,1.0
-9.0,-60.0,False,,,,,,True,1.0
-8.0,-60.0,False,,,,,,True,1.0
-7.0,-60.0,False,,,,,,True,1.0
-6.0,-60.0,False,,,,,,True,1.0
-5.0,-60.0,False,,,,,,True,1.0
-4.0,-60.0,False,,,,,,True,1.0
-3.0,-60.0,False,,,,,,True,1.0
-2.0,-60.0,False,,,,,,True,1.0
-1.0,-60.0,False,,,,,,True,1.0
0.0,-60.0,False,,,,,,True,1.0
1.0,-60.0,False,,,,,,True,1.0
2.0,-60.0,False,,,,,,True,1.0
3.0,-60.0,False,,,,,,True,1.0
4.0,-60.0,False,,,,,,True,1.0
5.0,-60.0,False,,,,,,True,1.0
6.0,-60.0,False,,,,,,True,1.0
7.0,-60.0,False,,,,,,True,1.0
8.0,-60.0,False,,,,,,True,1.0
9.0,-60.0,False,,,,,,True,1.0
10.0,-60.0,False,,,,,,True,1.0
11.0,-60.0,False,,,,,,True,1.0
12.0,-60.0,False,,,,,,True,1.0
13.0,-60.0,False,,,,,,True,1.0
14.0,-60.0,False,,,,,,True,1.0
15.0,-60.0,False,,,,,,True,1.0
16.0,-60.0,False,,,,,,True,1.0
17.0,-60.0,False,,,,,,True,1.0
18.0,-60.0,False,,,,,,True,1.0
19.0,-60.0,False,,,,,,True,1.0
20.0,-60.0,False,,,,,,True,1.0
21.0,-60.0,False,,,,,,True,1.0
22.0,-60.0,False,,,,,,True,1.0
23.0,-60.0,False,,,,,,True,1.0
24.0,-60.0,False,,,,,,True,1.0
25.0,-60.0,False,,,,,,True,1.0
26.0,-60.0,False,,,,,,True,1.0
27.0,-60.0,False,,,,,,True,1.0
28.0,-60.0,False,,,,,,True,1.0
29.0,-60.0,False,,,,,,True,1.0
30.0,-60.0,False,,,,,,True,1.0
31.0,-60.0,False,,,,,,True,1.0
32.0,-60.0,False,,,,,,True,1.0
33.0,-60.0,False,,,,,,True,1.0
34.0,-60.0,False,,,,,,True,1.0
35.0,-60.0,False,,,,,,True,1.0
36.0,-60.0,False,,,,,,True,1.0
37.0,-60.0,False,,,,,,True,1.0
38.0,-60.0,False,,,,,,True,1.0
39.0,-60.0,False,,,,,,True,1.0
40.0,-60.0,False,,,,,,True,1.0
41.0,-60.0,False,,,,,,True,1.0
42.0,-60.0,False,,,,,,True,1.0
43.0,-60.0,False,,,,,,True,1.0
44.0,-60.0,False,,,,,,True,1.0
45.0,-60.0,False,,,,,,True,1.0
46.0,-60.0,False,,,,,,True,1.0
47.0,-60.0,False,,,,,,True,1.0
48.0,-60.0,False,,,,,,True,1.0
49.0,-60.0,False,,,,,,True,1.0
50.0,-60.0,False,,,,,,True,1.0
51.0,-60.0,False,,,,,,True,1.0
52.0,-60.0,False,,,,,,True,1.0
53.0,-60.0,False,,,,,,True,1.0
54.0,-60.0,False,,,,,,True,1.0
55.0,-60.0,False,,,,,,True,1.0
56.0,-60.0,False,,,,,,True,1.0
57.0,-60.0,False,,,,,,True,1.0
58.0,-60.0,False,,,,,,True,1.0
59.0,-60.0,False,,,,,,True,1.0
60.0,-60.0,False,,,,,,True,1.0
61.0,-60.0,False,,,,,,True,1.0
62.0,-60.0,False,,,,,,True,1.0
63.0,-60.0,False,,,,,,True,1.0
64.0,-60.0,False,,,,,,True,1.0
65.0,-60.0,False,,,,,,True,1.0
66.0,-60.0,False,,,,,,True,1.0
67.0,-60.0,False,,,,,,True,1.0
68.0,-60.0,False,,,,,,True,1.0
69.0,-60.0,False,,,,,,True,1.0
70.0,-60.0,False,,,,,,True,1.0
71.0,-60.0,False,,,,,,True,1.0
72.0,-60.0,False,,,,,,True,1.0
73.0,-60.0,False,,,,,,True,1.0
74.0,-60.0,False,,,,,,True,1.0
75.0,-60.0,False,,,,,,True,1.0
76.0,-60.0,False,,,,,,True,1.0
77.0,-60.0,False,,,,,,True,1.0
78.0,-60.0,False,,,,,,True,1.0
79.0,-60.0,False,,,,,,True,1.0
80.0,-60.0,False,,,,,,True,1.0
81.0,-60.0,False,,,,,,True,1.0
82.0,-60.0,False,,,,,,True,1.0
83.0,-60.0,False,,,,,,True,1.0
84.0,-60.0,False,,,,,,True,1.0
85.0,-60.0,False,,,,,,True,1.0
86.0,-60.0,False,,,,,,True,1.0
87.0,-60.0,False,,,,,,True,1.0
88.0,-60.0,False,,,,,,True,1.0
89.0,-60.0,False,,,,,,True,1.0
90.0,-60.0,False,,,,,,True,1.0
91.0,-60.0,False,,,,,,True,1.0
92.0,-60.0,False,,,,,,True,1.0
93.0,-60.0,False,,,,,,True,1.0
94.0,-60.0,False,,,,,,True,1.0
95.0,-60.0,False,,,,,,True,1.0
96.0,-60.0,False,,,,,,True,1.0
97.0,-60.0,False,,,,,,True,1.0
98.0,-60.0,False,,,,,,True,1.0
99.0,-60.0,False,,,,,,True,1.0
100.0,-60.0,False,,,,,,True,1.0
101.0,-60.0,False,,,,,,True,1.0
102.0,-60.0,False,,,,,,True,1.0
103.0,-60.0,False,,,,,,True,1.0
104.0,-60.0,False,,,,,,True,1.0
105.0,-60.0,False,,,,,,True,1.0
106.0,-60.0,False,,,,,,True,1.0
107.0,-60.0,False,,,,,,True,1.0
108.0,-60.0,False,,,,,,True,1.0
109.0,-60.0,False,,,,,,True,1.0
110.0,-60.0,False,,,,,,True,1.0
111.0,-60.0,False,,,,,,True,1.0
112.0,-60.0,False,,,,,,True,1.0
113.0,-60.0,False,,,,,,True,1.0
114.0,-60.0,False,,,,,,True,1.0
115.0,-60.0,False,,,,,,True,1.0
116.0,-60.0,False,,,,,,True,1.0
117.0,-60.0,False,,,,,,True,1.0
118.0,-60.0,False,,,,,,True,1.0
119.0,-60.0,False,,,,,,True,1.0
120.0,-60.0,False,,,,,,True,1.0
121.0,-60.0,False,,,,,,True,1.0
122.0,-60.0,False,,,,,,True,1.0
123.0,-60.0,False,,,,,,True,1.0
124.0,-60.0,False,,,,,,True,1.0
125.0,-60.0,False,,,,,,True,1.0
126.0,-60.0,False,,,,,,True,1.0
127.0,-60.0,False,,,,,,True,1.0
128.0,-60.0,False,,,,,,True,1.0
129.0,-60.0,False,,,,,,True,1.0
130.0,-60.0,False,,,,,,True,1.0
131.0,-60.0,False,,,,,,True,1.0
132.0,-60.0,False,,,,,,True,1.0
133.0,-60.0,False,,,,,,True,1.0
134.0,-60.0,False,,,,,,True,1.0
135.0,-60.0,False,,,,,,True,1.0
136.0,-60.0,False,,,,,,True,1.0
137.0,-60.0,False,,,,,,True,1.0
138.0,-60.0,False,,,,,,True,1.0
139.0,-60.0,False,,,,,,True,1.0
140.0,-60.0,False,,,,,,True,1.0
141.0,-60.0,False,,,,,,True,1.0
142.0,-60.0,False,,,,,,True,1.0
143.0,-60.0,False,,,,,,True,1.0
144.0,-60.0,False,,,,,,True,1.0
145.0,-60.0,False,,,,,,True,1.0
146.0,-60.0,False,,,,,,True,1.0
147.0,-60.0,False,,,,,,True,1.0
148.0,-60.0,False,,,,,,True,1.0
149.0,-60.0,False,,,,,,True,1.0
150.0,-60.0,False,,,,,,True,1.0
151.0,-60.0,False,,,,,,True,1.0
152.0,-60.0,False,,,,,,True,1.0
153.0,-60.0,False,,,,,,True,1.0
154.0,-60.0,False,,,,,,True,1.0
155.0,-60.0,False,,,,,,True,1.0
156.0,-60.0,False,,,,,,True,1.0
157.0,-60.0,False,,,,,,True,1.0
158.0,-60.0,False,,,,,,True,1.0
159.0,-60.0,False,,,,,,True,1.0
160.0,-60.0,False,,,,,,True,1.0
161.0,-60.0,False,,,,,,True,1.0
162.0,-60.0,False,,,,,,True,1.0
163.0,-60.0,False,,,,,,True,1.0
164.0,-60.0,False,,,,,,True,1.0
165.0,-60.0,False,,,,,,True,1.0
166.0,-60.0,False,,,,,,True,1.0
167.0,-60.0,False,,,,,,True,1.0
168.0,-60.0,False,,,,,,True,1.0
169.0,-60.0,False,,,,,,True,1.0
170.0,-60.0,False,,,,,,True,1.0
171.0,-60.0,False,,,,,,True,1.0
172.0,-60.0,False,,,,,,True,1.0
173.0,-60.0,False,,,,,,True,1.0
174.0,-60.0,False,,,,,,True,1.0
175.0,-60.0,False,,,,,,True,1.0
176.0,-60.0,False,,,,,,True,1.0
177.0,-60.0,False,,,,,,True,1.0
178.0,-60.0,False,,,,,,True,1.0
179.0,-60.0,False,,,,,,True,1.0
-180.0,-59.0,False,,,,,,True,1.0
-179.0,-59.0,False,,,,,,True,1.0
-178.0,-59.0,False,,,,,,True,1.0
-177.0,-59.0,False,,,,,,True,1.0
-176.0,-59.0,False,,,,,,True,1.0
-175.0,-59.0,False,,,,,,True,1.0
-174.0,-59.0,False,,,,,,True,1.0
-173.0,-59.0,False,,,,,,True,1.0
-172.0,-59.0,False,,,,,,True,1.0
-171.0,-59.0,False,,,,,,True,1.0
-170.0,-59.0,False,,,,,,True,1.0
-169.0,-59.0,False,,,,,,True,1.0
-168.0,-59.0,False,,,,,,True,1.0
-167.0,-59.0,False,,,,,,True,1.0
-166.0,-59.0,False,,,,,,True,1.0
-165.0,-59.0,False,,,,,,True,1.0
-164.0,-59.0,False,,,,,,True,1.0
-163.0,-59.0,False,,,,,,True,1.0
-162.0,-59.0,False,,,,,,True,1.0
-161.0,-59.0,False,,,,,,True,1.0
-160.0,-59.0,False,,,,,,True,1.0
-159.0,-59.0,False,,,,,,True,1.0
-158.0,-59.0,False,,,,,,True,1.0
-157.0,-59.0,False,,,,,,True,1.0
-156.0,-59.0,False,,,,,,True,1.0
-155.0,-59.0,False,,,,,,True,1.0
-154.0,-59.0,False,,,,,,True,1.0
-153.0,-59.0,False,,,,,,True,1.0
-152.0,-59.0,False,,,,,,True,1.0
-151.0,-59.0,False,,,,,,True,1.0
-150.0,-59.0,False,,,,,,True,1.0
-149.0,-59.0,False,,,,,,True,1.0
-148.0,-59.0,False,,,,,,True,1.0
-147.0,-59.0,False,,,,,,True,1.0
-146.0,-59.0,False,,,,,,True,1.0
-145.0,-59.0,False,,,,,,True,1.0
-144.0,-59.0,False,,,,,,True,1.0
-143.0,-59.0,False,,,,,,True,1.0
-142.0,-59.0,False,,,,,,True,1.0
-141.0,-59.0,False,,,,,,True,1.0
-140.0,-59.0,False,,,,,,True,1.0
-139.0,-59.0,False,,,,,,True,1.0
-138.0,-59.0,False,,,,,,True,1.0
-137.0,-59.0,False,,,,,,True,1.0
-136.0,-59.0,False,,,,,,True,1.0
-135.0,-59.0,False,,,,,,True,1.0
-134.0,-59.0,False,,,,,,True,1.0
-133.0,-59.0,False,,,,,,True,1.0
-132.0,-59.0,False,,,,,,True,1.0
-131.0,-59.0,False,,,,,,True,1.0
-130.0,-59.0,False,,,,,,True,1.0
-129.0,-59.0,False,,,,,,True,1.0
-128.0,-59.0,False,,,,,,True,1.0
-127.0,-59.0,False,,,,,,True,1.0
-126.0,-59.0,False,,,,,,True,1.0
-125.0,-59.0,False,,,,,,True,1.0
-124.0,-59.0,False,,,,,,True,1.0
-123.0,-59.0,False,,,,,,True,1.0
-122.0,-59.0,False,,,,,,True,1.0
-121.0,-59.0,False,,,,,,True,1.0
-120.0,-59.0,False,,,,,,True,1.0
-119.0,-59.0,False,,,,,,True,1.0
-118.0,-59.0,False,,,,,,True,1.0
-117.0,-59.0,False,,,,,,True,1.0
-116.0,-59.0,False,,,,,,True,1.0
-115.0,-59.0,False,,,,,,True,1.0
-114.0,-59.0,False,,,,,,True,1.0
-113.0,-59.0,False,,,,,,True,1.0
-112.0,-59.0,False,,,,,,True,1.0
-111.0,-59.0,False,,,,,,True,1.0
-110.0,-59.0,False,,,,,,True,1.0
-109.0,-59.0,False,,,,,,True,1.0
-108.0,-59.0,False,,,,,,True,1.0
-107.0,-59.0,False,,,,,,True,1.0
-106.0,-59.0,False,,,,,,True,1.0
-105.0,-59.0,False,,,,,,True,1.0
-104.0,-59.0,False,,,,,,True,1.0
-103.0,-59.0,False,,,,,,True,1.0
-102.0,-59.0,False,,,,,,True,1.0
-101.0,-59.0,False,,,,,,True,1.0
-100.0,-59.0,False,,,,,,True,1.0
-99.0,-59.0,False,,,,,,True,1.0
-98.0,-59.0,False,,,,,,True,1.0
-97.0,-59.0,False,,,,,,True,1.0
-96.0,-59.0,False,,,,,,True,1.0
-95.0,-59.0,False,,,,,,True,1.0
-94.0,-59.0,False,,,,,,True,1.0
-93.0,-59.0,False,,,,,,True,1.0
-92.0,-59.0,False,,,,,,True,1.0
-91.0,-59.0,False,,,,,,True,1.0
-90.0,-59.0,False,,,,,,True,1.0
-89.0,-59.0,False,,,,,,True,1.0
-88.0,-59.0,False,,,,,,True,1.0
-87.0,-59.0,False,,,,,,True,1.0
-86.0,-59.0,False,,,,,,True,1.0
-85.0,-59.0,False,,,,,,True,1.0
-84.0,-59.0,False,,,,,,True,1.0
-83.0,-59.0,False,,,,,,True,1.0
-82.0,-59.0,False,,,,,,True,1.0
-81.0,-59.0,False,,,,,,True,1.0
-80.0,-59.0,False,,,,,,True,1.0
-79.0,-59.0,False,,,,,,True,1.0
-78.0,-59.0,False,,,,,,True,1.0
-77.0,-59.0,False,,,,,,True,1.0
-76.0,-59.0,False,,,,,,True,1.0
-75.0,-59.0,False,,,,,,True,1.0
-74.0,-59.0,False,,,,,,True,1.0
-73.0,-59.0,False,,,,,,True,1.0
-72.0,-59.0,False,,,,,,True,1.0
-71.0,-59.0,False,,,,,,True,1.0
-70.0,-59.0,False,,,,,,True,1.0
-69.0,-59.0,False,,,,,,True,1.0
-68.0,-59.0,False,,,,,,True,1.0
-67.0,-59.0,False,,,,,,True,1.0
-66.0,-59.0,False,,,,,,True,1.0
-65.0,-59.0,False,,,,,,True,1.0
-64.0,-59.0,False,,,,,,True,1.0
-63.0,-59.0,False,,,,,,True,1.0
-62.0,-59.0,False,,,,,,True,1.0
-61.0,-59.0,False,,,,,,True,1.0
-60.0,-59.0,False,,,,,,True,1.0
-59.0,-59.0,False,,,,,,True,1.0
-58.0,-59.0,False,,,,,,True,1.0
-57.0,-59.0,False,,,,,,True,1.0
-56.0,-59.0,False,,,,,,True,1.0
-55.0,-59.0,False,,,,,,True,1.0
-54.0,-59.0,False,,,,,,True,1.0
-53.0,-59.0,False,,,,,,True,1.0
-52.0,-59.0,False,,,,,,True,1.0
-51.0,-59.0,False,,,,,,True,1.0
-50.0,-59.0,False,,,,,,True,1.0
-49.0,-59.0,False,,,,,,True,1.0
-48.0,-59.0,False,,,,,,True,1.0
-47.0,-59.0,False,,,,,,True,1.0
-46.0,-59.0,False,,,,,,True,1.0
-45.0,-59.0,False,,,,,,True,1.0
-44.0,-59.0,False,,,,,,True,1.0
-43.0,-59.0,False,,,,,,True,1.0
-42.0,-59.0,False,,,,,,True,1.0
-41.0,-59.0,False,,,,,,True,1.0
-40.0,-59.0,False,,,,,,True,1.0
-39.0,-59.0,False,,,,,,True,1.0
-38.0,-59.0,False,,,,,,True,1.0
-37.0,-59.0,False,,,,,,True,1.0
-36.0,-59.0,False,,,,,,True,1.0
-35.0,-59.0,False,,,,,,True,1.0
-34.0,-59.0,False,,,,,,True,1.0
-33.0,-59.0,False,,,,,,True,1.0
-32.0,-59.0,False,,,,,,True,1.0
-31.0,-59.0,False,,,,,,True,1.0
-30.0,-59.0,False,,,,,,True,1.0
-29.0,-59.0,False,,,,,,True,1.0
-28.0,-59.0,False,,,,,,True,1.0
-27.0,-59.0,False,,,,,,True,1.0
-26.0,-59.0,False,,,,,,True,1.0
-25.0,-59.0,False,,,,,,True,1.0
-24.0,-59.0,False,,,,,,True,1.0
-23.0,-59.0,False,,,,,,True,1.0
-22.0,-59.0,False,,,,,,True,1.0
-21.0,-59.0,False,,,,,,True,1.0
-20.0,-59.0,False,,,,,,True,1.0
-19.0,-59.0,False,,,,,,True,1.0
-18.0,-59.0,False,,,,,,True,1.0
-17.0,-59.0,False,,,,,,True,1.0
-16.0,-59.0,False,,,,,,True,1.0
-15.0,-59.0,False,,,,,,True,1.0
-14.0,-59.0,False,,,,,,True,1.0
-13.0,-59.0,False,,,,,,True,1.0
-12.0,-59.0,False,,,,,,True,1.0
-11.0,-59.0,False,,,,,,True,1.0
-10.0,-59.0,False,,,,,,True,1.0
-9.0,-59.0,False,,,,,,True,1.0
-8.0,-59.0,False,,,,,,True,1.0
-7.0,-59.0,False,,,,,,True,1.0
-6.0,-59.0,False,,,,,,True,1.0
-5.0,-59.0,False,,,,,,True,1.0
-4.0,-59.0,False,,,,,,True,1.0
-3.0,-59.0,False,,,,,,True,1.0
-2.0,-59.0,False,,,,,,True,1.0
-1.0,-59.0,False,,,,,,True,1.0
0.0,-59.0,False,,,,,,True,1.0
1.0,-59.0,False,,,,,,True,1.0
2.0,-59.0,False,,,,,,True,1.0
3.0,-59.0,False,,,,,,True,1.0
4.0,-59.0,False,,,,,,True,1.0
5.0,-59.0,False,,,,,,True,1.0
6.0,-59.0,False,,,,,,True,1.0
7.0,-59.0,False,,,,,,True,1.0
8.0,-59.0,False,,,,,,True,1.0
9.0,-59.0,False,,,,,,True,1.0
10.0,-59.0,False,,,,,,True,1.0
11.0,-59.0,False,,,,,,True,1.0
12.0,-59.0,False,,,,,,True,1.0
13.0,-59.0,False,,,,,,True,1.0
14.0,-59.0,False,,,,,,True,1.0
15.0,-59.0,False,,,,,,True,1.0
16.0,-59.0,False,,,,,,True,1.0
17.0,-59.0,False,,,,,,True,1.0
18.0,-59.0,False,,,,,,True,1.0
19.0,-59.0,False,,,,,,True,1.0
20.0,-59.0,False,,,,,,True,1.0
21.0,-59.0,False,,,,,,True,1.0
22.0,-59.0,False,,,,,,True,1.0
23.0,-59.0,False,,,,,,True,1.0
24.0,-59.0,False,,,,,,True,1.0
25.0,-59.0,False,,,,,,True,1.0
26.0,-59.0,False,,,,,,True,1.0
27.0,-59.0,False,,,,,,True,1.0
28.0,-59.0,False,,,,,,True,1.0
29.0,-59.0,False,,,,,,True,1.0
30.0,-59.0,False,,,,,,True,1.0
31.0,-59.0,False,,,,,,True,1.0
32.0,-59.0,False,,,,,,True,1.0
33.0,-59.0,False,,,,,,True,1.0
34.0,-59.0,False,,,,,,True,1.0
35.0,-59.0,False,,,,,,True,1.0
36.0,-59.0,False,,,,,,True,1.0
37.0,-59.0,False,,,,,,True,1.0
38.0,-59.0,False,,,,,,True,1.0
39.0,-59.0,False,,,,,,True,1.0
40.0,-59.0,False,,,,,,True,1.0
41.0,-59.0,False,,,,,,True,1.0
42.0,-59.0,False,,,,,,True,1.0
43.0,-59.0,False,,,,,,True,1.0
44.0,-59.0,False,,,,,,True,1.0
45.0,-59.0,False,,,,,,True,1.0
46.0,-59.0,False,,,,,,True,1.0
47.0,-59.0,False,,,,,,True,1.0
48.0,-59.0,False,,,,,,True,1.0
49.0,-59.0,False,,,,,,True,1.0
50.0,-59.0,False,,,,,,True,1.0
51.0,-59.0,False,,,,,,True,1.0
52.0,-59.0,False,,,,,,True,1.0
53.0,-59.0,False,,,,,,True,1.0
54.0,-59.0,False,,,,,,True,1.0
55.0,-59.0,False,,,,,,True,1.0
56.0,-59.0,False,,,,,,True,1.0
57.0,-59.0,False,,,,,,True,1.0
58.0,-59.0,False,,,,,,True,1.0
59.0,-59.0,False,,,,,,True,1.0
60.0,-59.0,False,,,,,,True,1.0
61.0,-59.0,False,,,,,,True,1.0
62.0,-59.0,False,,,,,,True,1.0
63.0,-59.0,False,,,,,,True,1.0
64.0,-59.0,False,,,,,,True,1.0
65.0,-59.0,False,,,,,,True,1.0
66.0,-59.0,False,,,,,,True,1.0
67.0,-59.0,False,,,,,,True,1.0
68.0,-59.0,False,,,,,,True,1.0
69.0,-59.0,False,,,,,,True,1.0
70.0,-59.0,False,,,,,,True,1.0
71.0,-59.0,False,,,,,,True,1.0
72.0,-59.0,False,,,,,,True,1.0
73.0,-59.0,False,,,,,,True,1.0
74.0,-59.0,False,,,,,,True,1.0
75.0,-59.0,False,,,,,,True,1.0
76.0,-59.0,False,,,,,,True,1.0
77.0,-59.0,False,,,,,,True,1.0
